"Timestamp","Calculated Flow with Offset","Compressor #1 Desire Flow SP For PID Murphy","Compressor #2 Desire Flow SP For PID Murphy","Compressor Flow Max Deadband","Derived Run Status","Fault Indication","Flow Status Mode","Hour Meter","Run Status Comp #1","Run Status Comp #2","Total Number Of Compressors","Total Number Of Wellheads","Well #1 Analog Output 1","Well #2 Analog Output 2","Well #3 Analog Output 3","Well #4 Analog Output 4","Wellhead #1 Calculated Desired Flow","Wellhead #1 Choke Flow Priority #","Wellhead #1 Choke Oil Priority #","Wellhead #1 Flow Running Status Percent","Wellhead #1 In Manual/Auto","Wellhead #1 Injection Differential Prs From Customer PLC","Wellhead #1 Injection Flow Rate From Customer PLC","Wellhead #1 Injection Static Pressure From Customer PLC","Wellhead #1 Injection Temp From Customer PLC","Wellhead #1 Max Flow Rate","Wellhead #1 PID Flow Release","WellHead #1 Running Status","Wellhead #1 Setpoint From Customer PLC","Wellhead #1 Yesterdays Total Flow","Wellhead #2 Calculated Desired Flow","Wellhead #2 Choke Flow Priority #","Wellhead #2 Choke Oil Priority #","Wellhead #2 Flow Running Status Percent","Wellhead #2 In Manual/Auto","Wellhead #2 Injection Differential Prs From Customer PLC","Wellhead #2 Injection Flow Rate From Customer PLC","Wellhead #2 Injection Static Pressure From Customer PLC","Wellhead #2 Injection Temp From Customer PLC","Wellhead #2 Max Flow Rate","Wellhead #2 PID Flow Release","Wellhead #2 PID Min Output","WellHead #2 Running Status","Wellhead #2 Setpoint From Customer PLC","Wellhead #2 Yesterdays Total Flow","Wellhead #3 Calculated Desired Flow","Wellhead #3 Choke Flow Priority #","Wellhead #3 Choke Oil Priority #","Wellhead #3 Flow Running Status Percent","Wellhead #3 In Manual/Auto","Wellhead #3 Injection Differential Prs From Customer PLC","Wellhead #3 Injection Flow Rate From Customer PLC","Wellhead #3 Injection Static Pressure From Customer PLC","Wellhead #3 Injection Temp From Customer PLC","Wellhead #3 Max Flow Rate","Wellhead #3 PID Flow Release","WellHead #3 Running Status","Wellhead #3 Setpoint From Customer PLC","Wellhead #3 Yesterdays Total Flow","Wellhead #4 Calculated Desired Flow","Wellhead #4 Choke Flow Priority #","Wellhead #4 Choke Oil Priority #","Wellhead #4 Flow Running Status Percent","Wellhead #4 In Manual/Auto","Wellhead #4 Injection Differential Prs From Customer PLC","Wellhead #4 Injection Flow Rate From Customer PLC","Wellhead #4 Injection Static Pressure From Customer PLC","Wellhead #4 Injection Temp From Customer PLC","Wellhead #4 Max Flow Rate","Wellhead #4 PID Flow Release","Wellhead #4 PID Min Output","Wellhead #4 Setpoint From Customer PLC","Wellhead #4 Yesterdays Total Flow"
"4/07/2026 01:38:33 PM","3200","","","","","Panel Reset/Standby","","5245","Running","Running","","","66","64","71","73","0.830","","","","","43","0.822","815","125","","","Online","1.000","0.819","0.830","","","","","42","0.817","818","124","","","","Online","0.750","0.819","0.830","","","","","43","0.822","818","124","","","Online","0.800","0.819","0.850","","","","","44","0.835","817","124","","","","0.800","0.843"
"4/07/2026 01:23:33 PM","3280","","","","","Panel Reset/Standby","","5245","Running","Running","","","66","64","71","74","0.850","","","","","43","0.835","840","126","","","Online","1.000","0.819","0.850","","","","","43","0.839","839","125","","","","Online","0.750","0.819","0.850","","","","","42","0.825","839","125","","","Online","0.800","0.819","0.930","","","","","48","0.887","840","125","","","","0.800","0.843"
"4/07/2026 01:08:33 PM","3170","","","","","Panel Reset/Standby","","5245","Running","Running","","","66","64","71","71","0.805","","","","","41","0.807","813","122","","","Online","1.000","0.819","0.805","","","","","41","0.807","813","121","","","","Online","0.750","0.819","0.805","","","","","40","0.799","814","121","","","Online","0.800","0.819","0.775","","","","","37","0.771","814","120","","","","0.800","0.843"
"4/07/2026 12:53:33 PM","3190","","","","","Panel Reset/Standby","","5244","Running","Running","","","65","64","71","71","0.815","","","","","41","0.811","821","118","","","Online","1.000","0.819","0.820","","","","","40","0.806","821","117","","","","Online","0.750","0.819","0.820","","","","","41","0.815","820","117","","","Online","0.800","0.819","0.810","","","","","38","0.786","820","115","","","","0.800","0.843"
"4/07/2026 12:38:33 PM","3190","","","","","Panel Reset/Standby","","5244","Running","Running","","","66","64","71","71","0.820","","","","","42","0.808","811","120","","","Online","1.000","1.000","0.820","","","","","42","0.811","811","119","","","","Online","0.750","0.819","0.820","","","","","43","0.825","810","119","","","Online","0.800","0.819","0.820","","","","","38","0.779","810","118","","","","0.800","0.843"
"4/07/2026 12:23:33 PM","3200","","","","","Panel Reset/Standby","","5244","Running","Running","","","66","64","71","73","0.835","","","","","43","0.818","809","123","","","Online","1.000","0.819","0.835","","","","","43","0.819","808","122","","","","Online","0.750","0.819","0.835","","","","","44","0.828","807","122","","","Online","0.800","0.819","0.845","","","","","43","0.828","811","121","","","","0.800","0.843"
"4/07/2026 12:08:33 PM","3310","","","","","Panel Reset/Standby","","5244","Running","Running","","","66","64","71","73","0.830","","","","","43","0.837","844","126","","","Online","1.000","0.819","0.830","","","","","43","0.838","844","125","","","","Online","0.750","0.819","0.830","","","","","44","0.850","843","125","","","Online","0.800","0.819","0.830","","","","","45","0.861","843","124","","","","0.800","0.843"
"4/07/2026 11:53:33 AM","3260","","","","","Panel Reset/Standby","","5243","Running","Running","","","65","64","71","73","0.825","","","","","41","0.816","841","128","","","Online","1.000","0.819","0.825","","","","","41","0.813","841","127","","","","Online","0.750","0.819","0.825","","","","","41","0.812","841","127","","","Online","0.800","0.819","0.875","","","","","49","0.894","841","126","","","","0.800","0.843"
"4/07/2026 11:38:33 AM","3230","","","","","Panel Reset/Standby","","5243","Running","Running","","","67","65","72","74","0.800","","","","","45","0.830","811","128","","","Online","1.000","0.819","0.800","","","","","45","0.830","810","127","","","","Online","0.750","0.819","0.800","","","","","46","0.845","809","127","","","Online","0.800","0.819","0.832","","","","","48","0.862","807","127","","","","0.800","0.843"
"4/07/2026 11:23:33 AM","3241","","","","","Panel Reset/Standby","","5243","Running","Running","","","67","64","71","74","0.800","","","","","43","0.808","790","126","","","Online","1.000","0.819","0.800","","","","","43","0.810","791","125","","","","Online","0.750","0.819","0.800","","","","","40","0.778","788","126","","","Online","0.800","0.819","0.840","","","","","48","0.853","788","124","","","","0.800","0.843"
"4/07/2026 11:08:33 AM","3330","","","","","Panel Reset/Standby","","5243","Running","Running","","","66","64","71","74","0.815","","","","","43","0.819","817","127","","","Online","1.000","0.819","0.815","","","","","42","0.817","819","126","","","","Online","0.750","0.819","0.815","","","","","42","0.811","820","127","","","Online","0.800","0.819","0.945","","","","","49","0.883","820","125","","","","0.800","0.843"
"4/07/2026 10:53:33 AM","3210","","","","","Panel Reset/Standby","","5242","Running","Running","","","66","64","71","73","0.815","","","","","42","0.810","818","131","","","Online","1.000","0.819","0.815","","","","","42","0.809","817","131","","","","Online","0.750","0.819","0.815","","","","","43","0.819","817","131","","","Online","0.800","0.819","0.825","","","","","44","0.832","817","130","","","","0.800","0.843"
"4/07/2026 10:38:33 AM","3290","","","","","Panel Reset/Standby","","5242","Running","Running","","","66","64","71","73","0.835","","","","","43","0.827","834","130","","","Online","1.000","0.819","0.835","","","","","44","0.833","834","130","","","","Online","0.750","0.819","0.835","","","","","44","0.841","834","130","","","Online","0.800","0.819","0.925","","","","","49","0.884","834","129","","","","0.800","0.843"
"4/07/2026 10:23:33 AM","3220","","","","","Panel Reset/Standby","","5242","Running","Running","","","66","64","71","73","0.815","","","","","43","0.813","821","132","","","Online","1.000","0.819","0.815","","","","","43","0.815","821","131","","","","Online","0.750","0.819","0.815","","","","","42","0.811","821","131","","","Online","0.800","0.819","0.835","","","","","44","0.829","821","130","","","","0.800","0.843"
"4/07/2026 10:08:33 AM","3300","","","","","Panel Reset/Standby","","5242","Running","Running","","","66","64","71","74","0.805","","","","","44","0.818","814","132","","","Online","1.000","0.819","0.805","","","","","43","0.812","807","131","","","","Online","0.750","0.819","0.805","","","","","44","0.825","809","131","","","Online","0.800","0.819","0.805","","","","","50","0.877","809","131","","","","0.800","0.843"
"4/07/2026 09:53:33 AM","3230","","","","","Panel Reset/Standby","","5241","Running","Running","","","66","64","71","73","0.820","","","","","43","0.813","815","132","","","Online","1.000","0.819","0.820","","","","","43","0.813","814","130","","","","Online","0.750","0.819","0.820","","","","","43","0.814","815","130","","","Online","0.800","0.819","0.850","","","","","45","0.834","815","130","","","","0.800","0.843"
"4/07/2026 09:38:33 AM","3360","","","","","Panel Reset/Standby","","5241","Running","Running","","","66","64","71","73","0.835","","","","","44","0.842","846","133","","","Online","1.000","0.819","0.835","","","","","44","0.840","846","132","","","","Online","0.750","0.819","0.835","","","","","43","0.828","847","132","","","Online","0.800","0.819","0.835","","","","","49","0.888","848","131","","","","0.800","0.843"
"4/07/2026 09:23:33 AM","3280","","","","","Panel Reset/Standby","","5241","Running","Running","","","66","64","71","73","0.805","","","","","44","0.823","815","133","","","Online","1.000","0.819","0.805","","","","","43","0.815","815","132","","","","Online","0.750","0.819","0.805","","","","","43","0.812","815","132","","","Online","0.800","0.819","0.805","","","","","49","0.870","816","131","","","","0.800","0.843"
"4/07/2026 09:08:33 AM","3310","","","","","Panel Reset/Standby","","5241","Running","Running","","","66","64","71","74","0.840","","","","","44","0.831","836","134","","","Online","1.000","0.819","0.840","","","","","44","0.833","835","132","","","","Online","0.750","0.819","0.840","","","","","43","0.828","835","133","","","Online","0.800","0.819","0.940","","","","","51","0.907","843","132","","","","0.800","0.843"
"4/07/2026 08:53:33 AM","3240","","","","","Panel Reset/Standby","","5240","Running","Running","","","67","65","72","74","0.855","","","","","46","0.833","806","133","","","Online","1.000","0.819","0.855","","","","","46","0.835","806","132","","","","Online","0.750","0.819","0.855","","","","","47","0.842","805","132","","","Online","0.800","0.819","0.855","","","","","49","0.859","804","132","","","","0.800","0.843"
"4/07/2026 08:38:33 AM","3250","","","","","Panel Reset/Standby","","5240","Running","Running","","","67","65","72","73","0.845","","","","","44","0.824","812","132","","","Online","1.000","0.819","0.845","","","","","45","0.832","812","131","","","","Online","0.750","0.819","0.845","","","","","46","0.841","813","131","","","Online","0.800","0.819","0.895","","","","","47","0.855","813","131","","","","0.800","0.843"
"4/07/2026 08:23:33 AM","3320","","","","","Panel Reset/Standby","","5240","Running","Running","","","66","64","71","75","0.805","","","","","44","0.816","801","133","","","Online","1.000","0.819","0.800","","","","","44","0.816","801","131","","","","Online","0.750","0.819","0.800","","","","","42","0.802","802","132","","","Online","0.800","0.819","0.916","","","","","49","0.861","803","131","","","","0.800","0.843"
"4/07/2026 08:08:33 AM","3320","","","","","Panel Reset/Standby","","5240","Running","Running","","","66","64","71","73","0.840","","","","","44","0.837","837","134","","","Online","1.000","0.819","0.840","","","","","44","0.834","836","132","","","","Online","0.750","0.819","0.840","","","","","44","0.838","836","132","","","Online","0.800","0.819","0.840","","","","","50","0.887","837","132","","","","0.800","0.843"
"4/07/2026 07:53:33 AM","3200","","","","","Panel Reset/Standby","","5239","Running","Running","","","67","65","72","73","0.840","","","","","45","0.825","804","135","","","Online","1.000","0.819","0.840","","","","","45","0.825","803","134","","","","Online","0.750","0.819","0.840","","","","","46","0.831","803","134","","","Online","0.800","0.819","0.840","","","","","45","0.828","803","134","","","","0.800","0.843"
"4/07/2026 07:38:33 AM","3231","","","","","Panel Reset/Standby","","5239","Running","Running","","","67","64","71","73","0.800","","","","","44","0.809","799","134","","","Online","1.000","0.819","0.800","","","","","43","0.806","799","134","","","","Online","0.750","0.819","0.800","","","","","42","0.794","799","134","","","Online","0.800","0.819","0.832","","","","","46","0.828","799","133","","","","0.800","0.843"
"4/07/2026 07:23:33 AM","3260","","","","","Panel Reset/Standby","","5239","Running","Running","","","66","64","71","73","0.805","","","","","44","0.822","820","134","","","Online","1.000","0.819","0.805","","","","","43","0.815","819","133","","","","Online","0.750","0.819","0.805","","","","","41","0.795","821","134","","","Online","0.800","0.819","0.805","","","","","46","0.847","822","133","","","","0.800","0.843"
"4/07/2026 07:08:33 AM","3200","","","","","Panel Reset/Standby","","5239","Running","Running","","","66","64","71","73","0.825","","","","","44","0.820","821","133","","","Online","1.000","0.819","0.825","","","","","43","0.819","821","132","","","","Online","0.750","0.819","0.825","","","","","43","0.813","821","132","","","Online","0.800","0.819","0.825","","","","","44","0.831","821","132","","","","0.800","0.843"
"4/07/2026 06:53:33 AM","3228","","","","","Panel Reset/Standby","","5238","Running","Running","","","67","64","71","73","0.800","","","","","44","0.819","802","132","","","Online","1.000","0.819","0.800","","","","","45","0.830","805","131","","","","Online","0.750","0.819","0.800","","","","","46","0.835","805","131","","","Online","0.800","0.819","0.800","","","","","47","0.847","805","130","","","","0.800","0.843"
"4/07/2026 06:38:33 AM","3210","","","","","Panel Reset/Standby","","5238","Running","Running","","","66","64","72","73","0.830","","","","","45","0.823","810","133","","","Online","1.000","0.819","0.830","","","","","45","0.829","809","132","","","","Online","0.750","0.819","0.830","","","","","45","0.833","809","132","","","Online","0.800","0.819","0.830","","","","","45","0.826","814","131","","","","0.800","0.843"
"4/07/2026 06:23:33 AM","3247","","","","","Panel Reset/Standby","","5238","Running","Running","","","67","64","71","73","0.800","","","","","44","0.813","799","134","","","Online","1.000","0.819","0.800","","","","","44","0.811","798","133","","","","Online","0.750","0.819","0.800","","","","","43","0.805","798","133","","","Online","0.800","0.819","0.847","","","","","46","0.829","798","133","","","","0.800","0.843"
"4/07/2026 06:08:33 AM","3220","","","","","Panel Reset/Standby","","5238","Running","Running","","","66","64","71","73","0.825","","","","","44","0.822","825","136","","","Online","1.000","0.819","0.825","","","","","43","0.818","824","135","","","","Online","0.750","0.819","0.825","","","","","44","0.824","824","135","","","Online","0.800","0.819","0.845","","","","","44","0.831","825","136","","","","0.800","0.843"
"4/07/2026 05:53:33 AM","3230","","","","","Panel Reset/Standby","","5237","Running","Running","","","66","64","71","72","0.825","","","","","43","0.816","829","134","","","Online","1.000","0.819","0.825","","","","","42","0.815","829","133","","","","Online","0.750","0.819","0.825","","","","","44","0.829","829","134","","","Online","0.800","0.819","0.825","","","","","45","0.840","829","134","","","","0.800","0.843"
"4/07/2026 05:38:33 AM","3190","","","","","Panel Reset/Standby","","5237","Running","Running","","","66","64","71","72","0.820","","","","","44","0.818","819","135","","","Online","1.000","0.819","0.820","","","","","43","0.817","818","135","","","","Online","0.750","0.819","0.825","","","","","45","0.835","818","135","","","Online","0.800","0.819","0.815","","","","","41","0.797","821","134","","","","0.800","0.843"
"4/07/2026 05:23:33 AM","3183","","","","","Panel Reset/Standby","","5237","Running","Running","","","67","64","71","72","0.800","","","","","44","0.806","798","136","","","Online","1.000","0.819","0.800","","","","","43","0.801","799","136","","","","Online","0.750","0.819","0.800","","","","","42","0.795","799","136","","","Online","0.800","0.819","0.784","","","","","41","0.784","799","137","","","","0.800","0.843"
"4/07/2026 05:08:33 AM","3210","","","","","Panel Reset/Standby","","5237","Running","Running","","","67","65","72","73","0.835","","","","","44","0.820","818","136","","","Online","1.000","0.819","0.835","","","","","45","0.828","817","135","","","","Online","0.750","0.819","0.835","","","","","43","0.814","817","136","","","Online","0.800","0.819","0.835","","","","","44","0.825","817","136","","","","0.800","0.843"
"4/07/2026 04:53:33 AM","3220","","","","","Panel Reset/Standby","","5236","Running","Running","","","66","64","71","72","0.815","","","","","44","0.818","819","136","","","Online","1.000","0.819","0.815","","","","","44","0.819","819","135","","","","Online","0.750","0.819","0.815","","","","","42","0.801","820","135","","","Online","0.800","0.819","0.815","","","","","43","0.810","820","136","","","","0.800","0.843"
"4/07/2026 04:38:33 AM","3160","","","","","Panel Reset/Standby","","5236","Running","Running","","","66","64","71","72","0.810","","","","","43","0.807","810","135","","","Online","1.000","0.819","0.810","","","","","43","0.808","810","135","","","","Online","0.750","0.819","0.810","","","","","45","0.826","809","136","","","Online","0.800","0.819","0.770","","","","","41","0.788","810","136","","","","0.800","0.843"
"4/07/2026 04:23:33 AM","3240","","","","","Panel Reset/Standby","","5236","Running","Running","","","66","64","71","73","0.815","","","","","44","0.822","825","136","","","Online","1.000","0.819","0.815","","","","","43","0.815","825","136","","","","Online","0.750","0.819","0.815","","","","","43","0.815","825","136","","","Online","0.800","0.819","0.815","","","","","44","0.826","825","137","","","","0.800","0.843"
"4/07/2026 04:08:33 AM","3190","","","","","Panel Reset/Standby","","5236","Running","Running","","","66","64","71","72","0.820","","","","","43","0.813","820","136","","","Online","1.000","0.819","0.815","","","","","43","0.813","820","136","","","","Online","0.750","0.819","0.815","","","","","43","0.809","820","136","","","Online","0.800","0.819","0.815","","","","","44","0.820","821","137","","","","0.800","0.843"
"4/07/2026 03:53:33 AM","3220","","","","","Panel Reset/Standby","","5235","Running","Running","","","66","64","71","73","0.820","","","","","43","0.813","814","135","","","Online","1.000","0.819","0.820","","","","","43","0.812","816","135","","","","Online","0.750","0.819","0.820","","","","","44","0.816","815","135","","","Online","0.800","0.819","0.820","","","","","46","0.841","815","135","","","","0.800","0.843"
"4/07/2026 03:38:33 AM","3180","","","","","Panel Reset/Standby","","5235","Running","Running","","","66","65","72","73","0.825","","","","","44","0.819","811","136","","","Online","1.000","0.819","0.825","","","","","44","0.817","811","136","","","","Online","0.750","0.819","0.825","","","","","45","0.821","811","136","","","Online","0.800","0.819","0.805","","","","","44","0.818","811","137","","","","0.800","0.843"
"4/07/2026 03:23:33 AM","3220","","","","","Panel Reset/Standby","","5235","Running","Running","","","66","64","71","73","0.805","","","","","44","0.810","808","136","","","Online","1.000","0.819","0.805","","","","","43","0.804","808","135","","","","Online","0.750","0.819","0.805","","","","","43","0.809","808","136","","","Online","0.800","0.819","0.825","","","","","44","0.813","808","137","","","","0.800","0.843"
"4/07/2026 03:08:33 AM","3240","","","","","Panel Reset/Standby","","5235","Running","Running","","","67","65","72","74","0.825","","","","","44","0.817","811","136","","","Online","1.000","0.819","0.825","","","","","45","0.823","811","136","","","","Online","0.750","0.819","0.825","","","","","43","0.808","811","136","","","Online","0.800","0.819","0.875","","","","","46","0.837","812","137","","","","0.800","0.843"
"4/07/2026 02:53:33 AM","3180","","","","","Panel Reset/Standby","","5234","Running","Running","","","66","64","72","72","0.820","","","","","44","0.815","815","136","","","Online","1.000","0.819","0.820","","","","","43","0.814","815","136","","","","Online","0.750","0.819","0.820","","","","","44","0.812","815","136","","","Online","0.800","0.819","0.800","","","","","41","0.794","815","137","","","","0.800","0.843"
"4/07/2026 02:38:33 AM","3190","","","","","Panel Reset/Standby","","5234","Running","Running","","","66","64","71","73","0.820","","","","","43","0.810","814","137","","","Online","1.000","0.819","0.820","","","","","44","0.813","814","136","","","","Online","0.750","0.819","0.820","","","","","45","0.831","814","137","","","Online","0.800","0.819","0.810","","","","","43","0.811","815","137","","","","0.800","0.843"
"4/07/2026 02:23:33 AM","3200","","","","","Panel Reset/Standby","","5234","Running","Running","","","66","64","71","73","0.820","","","","","44","0.818","821","138","","","Online","1.000","0.819","0.820","","","","","44","0.820","821","138","","","","Online","0.750","0.819","0.820","","","","","44","0.816","821","138","","","Online","0.800","0.819","0.820","","","","","43","0.814","821","138","","","","0.800","0.843"
"4/07/2026 02:08:33 AM","3310","","","","","Panel Reset/Standby","","5234","Running","Running","","","66","64","71","74","0.800","","","","","44","0.809","806","138","","","Online","1.000","0.819","0.800","","","","","44","0.813","806","137","","","","Online","0.750","0.819","0.800","","","","","46","0.831","807","138","","","Online","0.800","0.819","0.944","","","","","53","0.895","807","138","","","","0.800","0.843"
"4/07/2026 01:53:33 AM","3210","","","","","Panel Reset/Standby","","5233","Running","Running","","","66","64","71","73","0.825","","","","","42","0.816","850","139","","","Online","1.000","0.819","0.825","","","","","42","0.816","849","139","","","","Online","0.750","0.819","0.825","","","","","41","0.810","848","139","","","Online","0.800","0.819","0.845","","","","","48","0.874","849","139","","","","0.800","0.843"
"4/07/2026 01:38:33 AM","3240","","","","","Panel Reset/Standby","","5233","Running","Running","","","65","64","71","73","0.830","","","","","42","0.815","852","139","","","Online","1.000","0.819","0.830","","","","","42","0.817","851","139","","","","Online","0.750","0.819","0.830","","","","","44","0.833","850","139","","","Online","0.800","0.819","0.870","","","","","45","0.849","850","139","","","","0.800","0.843"
"4/07/2026 01:23:33 AM","3240","","","","","Panel Reset/Standby","","5233","Running","Running","","","66","64","71","73","0.835","","","","","45","0.826","826","139","","","Online","1.000","0.819","0.835","","","","","44","0.818","824","138","","","","Online","0.750","0.819","0.835","","","","","44","0.827","824","138","","","Online","0.800","0.819","0.875","","","","","47","0.854","824","138","","","","0.800","0.843"
"4/07/2026 01:08:33 AM","3240","","","","","Panel Reset/Standby","","5233","Running","Running","","","67","65","72","74","0.840","","","","","45","0.830","822","139","","","Online","1.000","0.819","0.840","","","","","45","0.826","821","138","","","","Online","0.750","0.819","0.840","","","","","44","0.821","821","139","","","Online","0.800","0.819","0.840","","","","","50","0.874","820","138","","","","0.800","0.843"
"4/07/2026 12:53:33 AM","3240","","","","","Panel Reset/Standby","","5232","Running","Running","","","67","65","72","73","0.840","","","","","45","0.831","826","140","","","Online","1.000","0.819","0.840","","","","","45","0.831","825","140","","","","Online","0.750","0.819","0.840","","","","","45","0.834","825","140","","","Online","0.800","0.819","0.860","","","","","48","0.854","824","140","","","","0.800","0.843"
"4/07/2026 12:38:33 AM","3330","","","","","Panel Reset/Standby","","5232","Running","Running","","","67","65","72","76","0.850","","","","","47","0.836","810","140","","","Online","1.000","0.819","0.850","","","","","47","0.841","814","139","","","","Online","0.750","0.819","0.850","","","","","47","0.844","814","139","","","Online","0.800","0.819","0.960","","","","","54","0.896","814","139","","","","0.800","0.843"
"4/07/2026 12:23:33 AM","3330","","","","","Panel Reset/Standby","","5232","Running","Running","","","66","64","71","73","0.825","","","","","44","0.829","842","140","","","Online","1.000","0.819","0.825","","","","","44","0.834","842","140","","","","Online","0.750","0.819","0.825","","","","","45","0.835","842","140","","","Online","0.800","0.819","0.825","","","","","47","0.865","842","139","","","","0.800","0.843"
"4/07/2026 12:08:33 AM","3300","","","","","Panel Reset/Standby","","5232","Running","Running","","","66","64","71","73","0.820","","","","","44","0.821","832","141","","","Online","1.000","0.819","0.820","","","","","44","0.821","832","140","","","","Online","0.750","0.819","0.820","","","","","45","0.834","832","141","","","Online","0.800","0.819","0.820","","","","","48","0.864","833","140","","","","0.800","0.848"
"4/06/2026 11:53:33 PM","3360","","","","","Panel Reset/Standby","","5231","Running","Running","","","66","64","71","74","0.835","","","","","45","0.826","828","141","","","Online","1.000","0.819","0.835","","","","","45","0.834","827","141","","","","Online","0.750","0.819","0.835","","","","","47","0.850","828","141","","","Online","0.800","0.819","0.965","","","","","51","0.883","828","141","","","","0.800","0.848"
"4/06/2026 11:38:33 PM","3270","","","","","Panel Reset/Standby","","5231","Running","Running","","","67","65","72","74","0.855","","","","","47","0.835","813","141","","","Online","1.000","0.819","0.855","","","","","47","0.841","812","141","","","","Online","0.750","0.819","0.855","","","","","47","0.842","812","141","","","Online","0.800","0.819","0.925","","","","","51","0.874","812","142","","","","0.800","0.848"
"4/06/2026 11:23:33 PM","3330","","","","","Panel Reset/Standby","","5231","Running","Running","","","67","64","71","74","0.805","","","","","45","0.825","816","142","","","Online","1.000","0.819","0.805","","","","","44","0.817","817","142","","","","Online","0.750","0.819","0.805","","","","","44","0.807","808","142","","","Online","0.800","0.819","0.805","","","","","53","0.886","808","143","","","","0.800","0.848"
"4/06/2026 11:08:33 PM","3270","","","","","Panel Reset/Standby","","5231","Running","Running","","","66","64","71","73","0.810","","","","","44","0.819","822","142","","","Online","1.000","0.819","0.810","","","","","43","0.811","821","142","","","","Online","0.750","0.819","0.810","","","","","43","0.806","822","143","","","Online","0.800","0.819","0.810","","","","","48","0.853","817","143","","","","0.800","0.848"
"4/06/2026 10:53:33 PM","3270","","","","","Panel Reset/Standby","","5230","Running","Running","","","67","65","72","74","0.840","","","","","47","0.832","807","141","","","Online","1.000","0.819","0.840","","","","","47","0.836","807","141","","","","Online","0.750","0.819","0.840","","","","","46","0.828","807","141","","","Online","0.800","0.819","0.840","","","","","48","0.845","805","141","","","","0.800","0.848"
"4/06/2026 10:38:33 PM","3200","","","","","Panel Reset/Standby","","5230","Running","Running","","","66","64","71","73","0.825","","","","","45","0.821","823","142","","","Online","1.000","0.819","0.825","","","","","45","0.825","822","141","","","","Online","0.750","0.819","0.825","","","","","45","0.828","822","141","","","Online","0.800","0.819","0.835","","","","","45","0.825","822","141","","","","0.800","0.848"
"4/06/2026 10:23:33 PM","3140","","","","","Panel Reset/Standby","","5230","Running","Running","","","66","64","71","71","0.815","","","","","44","0.815","816","140","","","Online","1.000","0.819","0.815","","","","","44","0.811","816","140","","","","Online","0.750","0.819","0.815","","","","","43","0.808","816","140","","","Online","0.800","0.819","0.750","","","","","39","0.769","816","139","","","","0.800","0.848"
"4/06/2026 10:08:33 PM","3040","","","","","Panel Reset/Standby","","5230","Running","Running","","","66","64","71","68","0.815","","","","","44","0.816","813","139","","","Online","1.000","0.819","0.815","","","","","44","0.812","813","138","","","","Online","0.750","0.819","0.815","","","","","43","0.809","813","139","","","Online","0.800","0.819","0.655","","","","","27","0.642","813","137","","","","0.800","0.848"
"4/06/2026 09:53:33 PM","2960","","","","","Panel Reset/Standby","","5229","Running","Running","","","66","64","71","66","0.810","","","","","44","0.812","814","139","","","Online","1.000","0.819","0.810","","","","","43","0.810","814","138","","","","Online","0.750","0.819","0.810","","","","","43","0.813","814","139","","","Online","0.800","0.819","0.570","","","","","21","0.566","812","136","","","","0.800","0.848"
"4/06/2026 09:38:33 PM","2910","","","","","Panel Reset/Standby","","5229","Running","Running","","","67","65","72","65","0.825","","","","","45","0.818","808","140","","","Online","1.000","0.819","0.825","","","","","44","0.815","808","139","","","","Online","0.750","0.819","0.825","","","","","43","0.807","808","139","","","Online","0.800","0.819","0.535","","","","","20","0.550","808","138","","","","0.800","0.848"
"4/06/2026 09:23:33 PM","3200","","","","","Panel Reset/Standby","","5229","Running","Running","","","67","64","72","73","0.815","","","","","45","0.814","808","142","","","Online","1.000","0.819","0.815","","","","","45","0.816","808","141","","","","Online","0.750","0.819","0.815","","","","","46","0.827","807","141","","","Online","0.800","0.819","0.815","","","","","43","0.805","808","142","","","","0.800","0.848"
"4/06/2026 09:08:33 PM","3210","","","","","Panel Reset/Standby","","5229","Running","Running","","","67","64","71","73","0.805","","","","","44","0.801","804","144","","","Online","1.000","0.819","0.805","","","","","44","0.801","804","143","","","","Online","0.750","0.819","0.805","","","","","45","0.817","804","143","","","Online","0.800","0.819","0.815","","","","","45","0.817","804","144","","","","0.800","0.848"
"4/06/2026 08:53:33 PM","3242","","","","","Panel Reset/Standby","","5228","Running","Running","","","67","64","71","74","0.800","","","","","44","0.806","801","143","","","Online","1.000","0.819","0.800","","","","","44","0.805","801","141","","","","Online","0.750","0.819","0.800","","","","","44","0.803","801","142","","","Online","0.800","0.819","0.842","","","","","46","0.826","801","143","","","","0.800","0.848"
"4/06/2026 08:38:33 PM","3260","","","","","Panel Reset/Standby","","5228","Running","Running","","","67","64","71","74","0.800","","","","","44","0.796","792","144","","","Online","1.000","0.819","0.800","","","","","44","0.798","793","143","","","","Online","0.750","0.819","0.800","","","","","47","0.822","793","143","","","Online","0.800","0.819","0.860","","","","","46","0.822","793","143","","","","0.800","0.848"
"4/06/2026 08:23:33 PM","3320","","","","","Panel Reset/Standby","","5228","Running","Running","","","67","64","71","74","0.830","","","","","45","0.829","828","143","","","Online","1.000","0.819","0.830","","","","","46","0.833","828","142","","","","Online","0.750","0.819","0.830","","","","","46","0.841","828","142","","","Online","0.800","0.819","0.950","","","","","52","0.894","828","143","","","","0.800","0.848"
